%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     2.8997265e-02    -1.0633913e-03     4.0586166e-02     1.0574090e+00    -7.5164591e-03     2.0434903e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.4624631e-01   0            16777216
     2.9355073e-02    -1.0659697e-03     4.0652368e-02     1.0597669e+00    -7.6887626e-03     1.9173925e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.4790268e-01   0            16777216
     2.9713646e-02    -1.0686066e-03     4.0714305e-02     1.0619779e+00    -7.8626862e-03     1.7908144e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.4955904e-01   0            16777216
     3.0072931e-02    -1.0713028e-03     4.0771946e-02     1.0640408e+00    -8.0382042e-03     1.6637795e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.5121543e-01   0            16777216
     3.0432878e-02    -1.0740586e-03     4.0825292e-02     1.0659544e+00    -8.2152896e-03     1.5363124e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.5287178e-01   0            16777216
     3.0793441e-02    -1.0768746e-03     4.0874325e-02     1.0677179e+00    -8.3939107e-03     1.4084393e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.5452814e-01   0            16777216
     3.1154564e-02    -1.0797512e-03     4.0919024e-02     1.0693301e+00    -8.5740387e-03     1.2801850e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.5618452e-01   0            16777216
     3.1516198e-02    -1.0826890e-03     4.0959384e-02     1.0707899e+00    -8.7556448e-03     1.1515743e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.5784087e-01   0            16777216
     3.1878289e-02    -1.0856885e-03     4.0995385e-02     1.0720967e+00    -8.9386981e-03     1.0226323e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.5949726e-01   0            16777216
     3.2240789e-02    -1.0887502e-03     4.1027028e-02     1.0732495e+00    -9.1231558e-03     8.9339025e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.6115361e-01   0            16777216
     3.2603644e-02    -1.0918746e-03     4.1054297e-02     1.0742474e+00    -9.3089780e-03     7.6387636e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.6280999e-01   0            16777216
     3.2966800e-02    -1.0950620e-03     4.1077185e-02     1.0750897e+00    -9.4961338e-03     6.3411668e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.6446635e-01   0            16777216
     3.3330206e-02    -1.0983129e-03     4.1095681e-02     1.0757759e+00    -9.6845878e-03     5.0413705e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.6612273e-01   0            16777216
     3.3693809e-02    -1.1016277e-03     4.1109785e-02     1.0763053e+00    -9.8743076e-03     3.7396390e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.6777908e-01   0            16777216
     3.4057554e-02    -1.1050071e-03     4.1119486e-02     1.0766773e+00    -1.0065258e-02     2.4362357e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.6943547e-01   0            16777216
     3.4421388e-02    -1.1084510e-03     4.1124776e-02     1.0768917e+00    -1.0257399e-02     1.1314447e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7109182e-01   0            16777216
     3.4785260e-02    -1.1119604e-03     4.1125659e-02     1.0769479e+00    -1.0450677e-02    -1.7440181e-03     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7274817e-01   0            16777216
     3.5149120e-02    -1.1155352e-03     4.1122127e-02     1.0768455e+00    -1.0645055e-02    -1.4810290e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7440456e-01   0            16777216
     3.5512902e-02    -1.1191758e-03     4.1114181e-02     1.0765845e+00    -1.0840495e-02    -2.7881671e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7606091e-01   0            16777216
     3.5876565e-02    -1.1228828e-03     4.1101813e-02     1.0761644e+00    -1.1036958e-02    -4.0955450e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7771729e-01   0            16777216
     3.6240049e-02    -1.1266563e-03     4.1085031e-02     1.0755852e+00    -1.1234403e-02    -5.4028917e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7937365e-01   0            16777216
     3.6603302e-02    -1.1304970e-03     4.1063830e-02     1.0748470e+00    -1.1432790e-02    -6.7099340e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.8103003e-01   0            16777216
     3.6966268e-02    -1.1344046e-03     4.1038219e-02     1.0739495e+00    -1.1632068e-02    -8.0163486e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.8268638e-01   0            16777216
     3.7328899e-02    -1.1383799e-03     4.1008193e-02     1.0728930e+00    -1.1832184e-02    -9.3218260e-02     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.8434277e-01   0            16777216
     3.7691135e-02    -1.1424230e-03     4.0973756e-02     1.0716776e+00    -1.2033097e-02    -1.0626093e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.8599912e-01   0            16777216
     3.8052920e-02    -1.1465340e-03     4.0934920e-02     1.0703034e+00    -1.2234765e-02    -1.1928877e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.8765550e-01   0            16777216
     3.8414210e-02    -1.1507135e-03     4.0891685e-02     1.0687709e+00    -1.2437143e-02    -1.3229908e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.8931186e-01   0            16777216
     3.8774945e-02    -1.1549614e-03     4.0844053e-02     1.0670803e+00    -1.2640188e-02    -1.4528912e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.9096824e-01   0            16777216
     3.9135072e-02    -1.1592781e-03     4.0792044e-02     1.0652319e+00    -1.2843854e-02    -1.5825610e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.9262459e-01   0            16777216
     3.9494544e-02    -1.1636637e-03     4.0735658e-02     1.0632265e+00    -1.3048077e-02    -1.7119664e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.9428095e-01   0            16777216
     3.9853297e-02    -1.1681184e-03     4.0674906e-02     1.0610644e+00    -1.3252812e-02    -1.8410796e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.9593733e-01   0            16777216
     4.0211286e-02    -1.1726425e-03     4.0609796e-02     1.0587463e+00    -1.3458013e-02    -1.9698741e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.9759368e-01   0            16777216
     4.0568460e-02    -1.1772359e-03     4.0540345e-02     1.0562730e+00    -1.3663631e-02    -2.0983231e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.9925007e-01   0            16777216
     4.0924761e-02    -1.1818989e-03     4.0466562e-02     1.0536451e+00    -1.3869623e-02    -2.2264004e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.0090642e-01   0            16777216
     4.1280143e-02    -1.1866316e-03     4.0388461e-02     1.0508634e+00    -1.4075939e-02    -2.3540795e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.0256280e-01   0            16777216
     4.1634545e-02    -1.1914341e-03     4.0306054e-02     1.0479288e+00    -1.4282532e-02    -2.4813344e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.0421916e-01   0            16777216
     4.1987926e-02    -1.1963063e-03     4.0219359e-02     1.0448424e+00    -1.4489337e-02    -2.6081321e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.0587554e-01   0            16777216
     4.2340226e-02    -1.2012486e-03     4.0128388e-02     1.0416051e+00    -1.4696301e-02    -2.7344447e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.0753189e-01   0            16777216
     4.2691402e-02    -1.2062608e-03     4.0033162e-02     1.0382180e+00    -1.4903375e-02    -2.8602475e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.0918828e-01   0            16777216
     4.3041397e-02    -1.2113429e-03     3.9933700e-02     1.0346824e+00    -1.5110511e-02    -2.9855150e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.1084463e-01   0            16777216
     4.3390166e-02    -1.2164949e-03     3.9830014e-02     1.0309993e+00    -1.5317662e-02    -3.1102228e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.1250098e-01   0            16777216
     4.3737657e-02    -1.2217172e-03     3.9722133e-02     1.0271699e+00    -1.5524776e-02    -3.2343465e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.1415737e-01   0            16777216
     4.4083823e-02    -1.2270092e-03     3.9610066e-02     1.0231955e+00    -1.5731806e-02    -3.3578619e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.1581372e-01   0            16777216
     4.4428609e-02    -1.2323713e-03     3.9493844e-02     1.0190775e+00    -1.5938703e-02    -3.4807447e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.1747010e-01   0            16777216
     4.4771973e-02    -1.2378031e-03     3.9373484e-02     1.0148176e+00    -1.6145399e-02    -3.6029652e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.1912646e-01   0            16777216
     4.5113869e-02    -1.2433048e-03     3.9249007e-02     1.0104171e+00    -1.6351841e-02    -3.7244985e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.2078284e-01   0            16777216
     4.5454249e-02    -1.2488761e-03     3.9120443e-02     1.0058776e+00    -1.6557982e-02    -3.8453218e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.2243919e-01   0            16777216
     4.5793060e-02    -1.2545170e-03     3.8987812e-02     1.0012008e+00    -1.6763773e-02    -3.9654133e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.2409558e-01   0            16777216
     4.6130262e-02    -1.2602274e-03     3.8851142e-02     9.9638802e-01    -1.6969161e-02    -4.0847516e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.2575193e-01   0            16777216
     4.6465807e-02    -1.2660070e-03     3.8710453e-02     9.9144113e-01    -1.7174104e-02    -4.2033148e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.2740831e-01   0            16777216
     4.6799652e-02    -1.2718558e-03     3.8565777e-02     9.8636174e-01    -1.7378548e-02    -4.3210819e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.2906467e-01   0            16777216
     4.7131747e-02    -1.2777735e-03     3.8417142e-02     9.8115164e-01    -1.7582446e-02    -4.4380331e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.3072102e-01   0            16777216
     4.7462057e-02    -1.2837601e-03     3.8264573e-02     9.7581279e-01    -1.7785737e-02    -4.5541421e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.3237740e-01   0            16777216
     4.7790535e-02    -1.2898152e-03     3.8108103e-02     9.7034717e-01    -1.7988367e-02    -4.6693870e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.3403376e-01   0            16777216
     4.8117131e-02    -1.2959384e-03     3.7947755e-02     9.6475673e-01    -1.8190285e-02    -4.7837493e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.3569014e-01   0            16777216
     4.8441816e-02    -1.3021298e-03     3.7783567e-02     9.5904332e-01    -1.8391447e-02    -4.8972103e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.3734649e-01   0            16777216
     4.8764545e-02    -1.3083890e-03     3.7615564e-02     9.5320892e-01    -1.8591804e-02    -5.0097519e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.3900288e-01   0            16777216
     4.9085271e-02    -1.3147157e-03     3.7443779e-02     9.4725549e-01    -1.8791312e-02    -5.1213562e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.4065923e-01   0            16777216
     4.9403962e-02    -1.3211096e-03     3.7268247e-02     9.4118512e-01    -1.8989922e-02    -5.2320075e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.4231561e-01   0            16777216
     4.9720574e-02    -1.3275704e-03     3.7088998e-02     9.3499976e-01    -1.9187590e-02    -5.3416878e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.4397197e-01   0            16777216
     5.0035074e-02    -1.3340977e-03     3.6906064e-02     9.2870063e-01    -1.9384269e-02    -5.4503977e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.4562835e-01   0            16777216
     5.0347418e-02    -1.3406912e-03     3.6719479e-02     9.2228889e-01    -1.9579897e-02    -5.5581367e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.4728470e-01   0            16777216
     5.0657574e-02    -1.3473508e-03     3.6529277e-02     9.1576648e-01    -1.9774431e-02    -5.6648898e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.4894109e-01   0            16777216
     5.0965499e-02    -1.3540756e-03     3.6335491e-02     9.0913540e-01    -1.9967826e-02    -5.7706428e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.5059744e-01   0            16777216
     5.1271159e-02    -1.3608657e-03     3.6138151e-02     9.0239769e-01    -2.0160040e-02    -5.8753806e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.5225379e-01   0            16777216
     5.1574517e-02    -1.3677203e-03     3.5937294e-02     8.9555544e-01    -2.0351028e-02    -5.9790909e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.5391018e-01   0            16777216
     5.1875539e-02    -1.3746392e-03     3.5732962e-02     8.8861066e-01    -2.0540746e-02    -6.0817605e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.5556653e-01   0            16777216
     5.2174196e-02    -1.3816219e-03     3.5525184e-02     8.8156569e-01    -2.0729151e-02    -6.1833745e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.5722291e-01   0            16777216
     5.2470449e-02    -1.3886678e-03     3.5313994e-02     8.7442261e-01    -2.0916196e-02    -6.2839204e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.5887927e-01   0            16777216
     5.2764270e-02    -1.3957769e-03     3.5099432e-02     8.6718363e-01    -2.1101842e-02    -6.3833869e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.6053565e-01   0            16777216
     5.3055622e-02    -1.4029482e-03     3.4881532e-02     8.5985076e-01    -2.1286048e-02    -6.4817631e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.6219200e-01   0            16777216
     5.3344473e-02    -1.4101815e-03     3.4660332e-02     8.5242635e-01    -2.1468773e-02    -6.5790385e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.6384839e-01   0            16777216
     5.3630795e-02    -1.4174761e-03     3.4435876e-02     8.4491241e-01    -2.1649983e-02    -6.6752028e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.6550474e-01   0            16777216
     5.3914566e-02    -1.4248316e-03     3.4208193e-02     8.3731127e-01    -2.1829633e-02    -6.7702460e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.6716112e-01   0            16777216
     5.4195743e-02    -1.4322475e-03     3.3977322e-02     8.2962549e-01    -2.2007676e-02    -6.8641549e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.6881748e-01   0            16777216
     5.4474305e-02    -1.4397231e-03     3.3743311e-02     8.2185721e-01    -2.2184072e-02    -6.9569218e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.7047383e-01   0            16777216
     5.4750223e-02    -1.4472579e-03     3.3506185e-02     8.1400877e-01    -2.2358790e-02    -7.0485371e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.7213022e-01   0            16777216
     5.5023476e-02    -1.4548515e-03     3.3265989e-02     8.0608237e-01    -2.2531793e-02    -7.1389955e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.7378657e-01   0            16777216
     5.5294033e-02    -1.4625030e-03     3.3022769e-02     7.9808015e-01    -2.2703046e-02    -7.2282892e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.7544295e-01   0            16777216
     5.5561867e-02    -1.4702120e-03     3.2776553e-02     7.9000449e-01    -2.2872547e-02    -7.3164117e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.7709931e-01   0            16777216
     5.5826958e-02    -1.4779781e-03     3.2527387e-02     7.8185749e-01    -2.3040339e-02    -7.4033570e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.7875569e-01   0            16777216
     5.6089278e-02    -1.4858003e-03     3.2275308e-02     7.7364147e-01    -2.3206400e-02    -7.4891210e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.8041204e-01   0            16777216
     5.6348812e-02    -1.4936782e-03     3.2020360e-02     7.6535869e-01    -2.3370700e-02    -7.5736976e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.8206843e-01   0            16777216
     5.6605529e-02    -1.5016113e-03     3.1762585e-02     7.5701135e-01    -2.3533206e-02    -7.6570815e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.8372478e-01   0            16777216
     5.6859411e-02    -1.5095988e-03     3.1502016e-02     7.4860215e-01    -2.3693882e-02    -7.7392662e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.8538116e-01   0            16777216
     5.6861833e-02    -1.5096761e-03     3.1499490e-02     7.4578571e-01    -2.3747029e-02    -7.7663940e-01     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     3.8539708e-01   0            16777216
     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     1.0770000e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28    -5.5185787e-04   1            16777216
     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     0.0000000e+00     1.0770000e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     0.0000000e+00   1            16777216
     2.7469971e-06     4.5508645e-12     6.0642033e-04     9.7623188e-03     1.6210445e-08     1.0769558e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     2.7603474e-03   1            16777216
     9.9055860e-06     1.6512193e-11     1.0915562e-03     1.9573035e-02     3.2803626e-08     1.0768222e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     4.9688369e-03   1            16777216
     2.1497372e-05     3.6057459e-11     1.5766062e-03     2.9431447e-02     4.9783260e-08     1.0765978e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     7.1773264e-03   1            16777216
     3.7543639e-05     6.3361788e-11     2.0615296e-03     3.9336827e-02     6.7153003e-08     1.0762814e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     9.3858158e-03   1            16777216
     5.8065332e-05     9.8601939e-11     2.5462839e-03     4.9288422e-02     8.4916465e-08     1.0758716e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     1.1594306e-02   1            16777216
     8.3083061e-05     1.4195629e-10     3.0308270e-03     5.9285454e-02     1.0307721e-07     1.0753670e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     1.3802795e-02   1            16777216
     1.1261706e-04     1.9360483e-10     3.5151159e-03     6.9327123e-02     1.2163875e-07     1.0747664e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     1.6011285e-02   1            16777216
     1.4668722e-04     2.5372909e-10     3.9991066e-03     7.9412594e-02     1.4060453e-07     1.0740683e+00     9.1093797e-31    -5.5185789e-28    -5.5185789e-28     1.8219775e-02   1            16777216

#
# FILE TRUNCATED
#
# Included in repository to show CST's ASCII output format.
# Original file size = 141 MB
#
